Location,Latitude,Longitude,Bedrooms,Garage,Bathrooms,Price
East legon,5.6392848,-0.1624589,4,,4,1925000
East legon,5.6392848,-0.1624589,5,1,5,3240000
East legon hills,5.6927588,-0.1004742,3,,3,550000
East legon,5.6392848,-0.1624589,4,,4,4950000
East legon,5.6392848,-0.1624589,4,,4,1925000
East legon,5.6392848,-0.1624589,5,,6,4590000
East legon,5.6392848,-0.1624589,4,,4,2970000
East legon hills,5.6927588,-0.1004742,4,,4,330600
Abokobi ,5.7381697,-0.1948689,4,3,4,500000
East legon,5.6392848,-0.1624589,4,,5,2197500
Oyarifa,5.756972,-0.1748633,3,,3,1026000
Cantonments,5.5841563,-0.1692489,4,,4,5117500
Teshie,5.5822343,-0.1135104,4,,4,2470291
Cantonments,5.5841563,-0.1692489,3,,3,4289608
East legon-ogbojo,5.6691197,-0.1478252,5,4,6,3160000
Adjiringanor,5.6496506,-0.1366577,3,,3,1530000
East legon,5.6392848,-0.1624589,5,,5,3710000
Abelemkpe,5.6084809,-0.2135803,3,,3,3299813
Sakumono,5.6252982,-0.0570156,3,,3,1725000
East legon,5.6392848,-0.1624589,4,,4,3162500
Spintex,5.6288265,-0.0901987,4,,5,2286335
Oyarifa,5.756972,-0.1748633,3,,4,862500
Tse addo,5.571400049999999,-0.13534024999999966,4,3,5,3840000
East legon hills,5.6927588,-0.1004742,4,,4,2250000
East legon,5.6392848,-0.1624589,5,1,5,6398630
Community 22,5.7125358,-0.0293623,5,3,5,1430282
New achimota,5.6193772,-0.2403501,4,,4,2408896
East legon,5.6392848,-0.1624589,6,1,6,13550040
East legon,5.6392848,-0.1624589,4,,5,1842615
East legon hills,5.6927588,-0.1004742,3,,4,576500
Oyarifa,5.756972,-0.1748633,2,,2,677502
East legon,5.6392848,-0.1624589,4,,5,1842615
East legon hills,5.6927588,-0.1004742,3,,4,576500
Ashaley botwe,5.6864517,-0.1369489,5,,6,1232000
Lashibi,5.6850117,-0.0383551,4,,4,3548085
East legon hills,5.6927588,-0.1004742,3,,3,552000
East legon,5.6392848,-0.1624589,5,,5,2634730
Spintex ,5.6288265,-0.0901987,4,,5,1740000
Ofankor,5.6636482,-0.2652312,15,,10,532000
Tse addo,5.571400049999999,-0.13534024999999966,3,,,798319
North legon,5.6777411,-0.1822898,4,,,2340000
East legon,5.6392848,-0.1624589,4,,4,5269460
Ashaley botwe,5.6864517,-0.1369489,3,,3,1355004
East legon hills,5.6927588,-0.1004742,3,,3,552000
East legon,5.6392848,-0.1624589,6,1,6,13550040
Asylum down,5.5709323,-0.2025493,9,,9,18819500
Oyarifa,5.756972,-0.1748633,3,,3,1355004
Weija,5.5792263,-0.3306792,3,,3,778130
Ashaley botwe,5.6864517,-0.1369489,3,,3,1355004
Oyarifa,5.756972,-0.1748633,2,,2,677502
Ofankor,5.6636482,-0.2652312,15,,10,532000
East legon,5.6392848,-0.1624589,6,,6,6398630
North legon,5.6777411,-0.1822898,4,,,2340000
East legon,5.6392848,-0.1624589,5,,5,2634730
East legon,5.6392848,-0.1624589,4,,4,2634730
East legon,5.6392848,-0.1624589,4,,5,2800000
North legon,5.6777411,-0.1822898,4,,,2340000
East legon,5.6392848,-0.1624589,4,,4,5269460
Ashaley botwe,5.6864517,-0.1369489,3,,3,1355004
Kwabenya,5.6738604,-0.2488115,3,,4,1430282
Adjiringanor,5.6496506,-0.1366577,4,,4,2634730
East legon,5.6392848,-0.1624589,3,,3,1771339
Adjiringanor,5.6496506,-0.1366577,4,1,4,3763900
East airport,5.6271981,-0.1080795,4,,4,2424524
East legon hills,5.6927588,-0.1004742,4,4,5,2800000
Dome,5.6554227,-0.232884,4,1,4,2258340
Adjiringanor,5.6496506,-0.1366577,4,1,4,3011120
Oyarifa,5.756972,-0.1748633,3,,3,820000
East legon,5.6392848,-0.1624589,4,,4,2634730
Asylum down,5.5709323,-0.2025493,9,,9,18819500
East legon ,5.6392848,-0.1624589,4,,4,1852101
East legon,5.6392848,-0.1624589,6,,6,3727066
East legon,5.6392848,-0.1624589,7,,7,7020000
Haatso,5.6706808,-0.2033502,3,,3,1279726
Dzorwulu,5.6130923,-0.1991566,4,,4,7527800
Ashaley botwe,5.6864517,-0.1369489,4,,4,4140290
Spintex road,5.6337386,-0.0978899,4,1,4,3387510
East legon,5.6392848,-0.1624589,4,,4,3011120
New achimota,5.6193772,-0.2403501,4,,4,2408896
Oyarifa,5.756972,-0.1748633,3,,3,1355004
Community 22,5.7125358,-0.0293623,5,3,5,1430282
East legon,5.6392848,-0.1624589,5,,5,6775020
East legon,5.6392848,-0.1624589,4,,5,1842615
Ashaley botwe,5.6864517,-0.1369489,3,,3,900000
East legon,5.6392848,-0.1624589,5,,5,2785286
Adjiringanor,5.6496506,-0.1366577,3,,3,1881950
Abokobi,5.7381697,-0.1948689,4,,4,817000
Dzorwulu,5.6130923,-0.1991566,4,,4,5269460
East legon,5.6392848,-0.1624589,3,,3,2032506
East legon,5.6392848,-0.1624589,4,1,4,2634730
Dzorwulu,5.6130923,-0.1991566,4,,5,4140290
East legon,5.6392848,-0.1624589,3,,3,1346810
East legon,5.6392848,-0.1624589,5,,5,3000000
Adjiringanor,5.6496506,-0.1366577,4,1,4,2107784
East legon hills,5.6927588,-0.1004742,4,,4,1881950
East legon,5.6392848,-0.1624589,4,,4,3575705
Adenta,5.7041391,-0.1687965,3,,3,978614
East legon hills,5.6927588,-0.1004742,4,,4,1881950
East legon,5.6392848,-0.1624589,4,,4,3575705
Adenta,5.7041391,-0.1687965,3,,3,978614
Weija,5.5792263,-0.3306792,3,,3,778130
East legon hills,5.6927588,-0.1004742,3,,3,1200000
Adjiringanor,5.6496506,-0.1366577,4,1,4,2408896
East legon,5.6392848,-0.1624589,4,,4,3750000
East legon,5.6392848,-0.1624589,5,1,5,6398630
East legon,5.6392848,-0.1624589,4,1,4,2408896
West trasacco,5.6471725,-0.1134111,4,,4,2250000
East legon,5.6392848,-0.1624589,6,1,6,13550040
Adjiringanor,5.6496506,-0.1366577,2,,3,650000
Oyarifa,5.756972,-0.1748633,4,1,3,526946
Adjiringanor ,5.6496506,-0.1366577,4,3,4,1443209
East legon,5.6392848,-0.1624589,4,,4,2700000
Tse addo,5.571400049999999,-0.13534024999999966,5,4,5,5934987
Tema,5.6596441,-0.0096592,2,,2,414589
Spintex ,5.6288265,-0.0901987,5,3,6,1200000
Haatso,5.6706808,-0.2033502,4,,5,2859500
Spintex ,5.6288265,-0.0901987,5,3,6,2298250
Spintex ,5.6288265,-0.0901987,4,,5,2107000
Ga odumase pokuase,5.6698667,-0.3081617,3,3,4,600000
Spintex ,5.6288265,-0.0901987,4,,5,2773750
Oyarifa,5.756972,-0.1748633,4,5,5,1942570
East legon,5.6392848,-0.1624589,4,,4,4516680
East legon,5.6392848,-0.1624589,4,1,4,4893070
Spintex,5.6288265,-0.0901987,4,,4,1446908
East legon,5.6392848,-0.1624589,4,,4,5269460
Achimota,5.6242019,-0.2276807,4,,4,2156250
Spintex,5.6288265,-0.0901987,4,,4,1683095
Agbogba,5.6918579,-0.1984465,4,5,4,1071000
East legon hills,5.6927588,-0.1004742,4,4,4,1102000
Amasaman,5.703291,-0.2990647,4,1,4,380000
Adenta oyarifa ,5.7084524,-0.1703105,4,2,4,1505560
East legon ,5.6392848,-0.1624589,3,2,4,1500000
Haatso-atomic rd,5.6674571,-0.2006292,4,,5,2255000
Spintex baatsonaa,5.6234952,-0.09114,4,5,5,1881950
Aburi,5.8474757,-0.1752664,2,5,2,780000
Airport residential area,5.6132499,-0.1832656,4,5,5,4893070
Oyibi,5.8142534,-0.121343,2,2,2,511890
East legon ,5.6392848,-0.1624589,3,2,4,1500000
Haatso-atomic rd,5.6674571,-0.2006292,4,,5,2255000
East legon,5.6392848,-0.1624589,5,1,5,2900000
Abokobi,5.7381697,-0.1948689,4,3,3,890000
Dome pillar 2,5.6531692,-0.2167042,6,1,6,1549000
Adenta-oyarifa,5.7084524,-0.1703105,3,5,4,918900
East legon,5.6392848,-0.1624589,5,1,5,800000
Abokobi,5.7381697,-0.1948689,3,2,3,639863
East legon hills,5.6927588,-0.1004742,3,2,4,828058
Dome kwabenya,5.6888595,-0.2473598,4,1,5,2175000
East legon,5.6392848,-0.1624589,3,2,4,1618477
Kwabenya ,5.6738604,-0.2488115,3,1,4,1240000
Adjiringanor,5.6496506,-0.1366577,4,5,4,2600000
East legon hills,5.6927588,-0.1004742,4,3,4,12000000
East legon hills,5.6927588,-0.1004742,4,5,4,2925000
East legon hills,5.6927588,-0.1004742,4,4,4,1849121
East legon,5.6392848,-0.1624589,4,4,4,2015165
Spintex ,5.6288265,-0.0901987,4,5,4,1300000
East legon ogbojo,5.6691197,-0.1478252,4,,3,1548880
East legon,5.6392848,-0.1624589,4,3,5,2258340
Spintex,5.6288265,-0.0901987,3,,4,550000
Adenta,5.7041391,-0.1687965,5,4,5,2394000
East legon,5.6392848,-0.1624589,5,6,5,2022476
Spintex,5.6288265,-0.0901987,4,5,4,1690000
Adenta oyarifa,5.7084524,-0.1703105,3,2,4,750000
Spintex,5.6288265,-0.0901987,6,1,6,750000
Airport residential area,5.6132499,-0.1832656,5,5,5,5670000
Dome pillar 2,5.6531692,-0.2167042,6,1,6,1549000
East legon,5.6392848,-0.1624589,4,,5,3011120
East legon,5.6392848,-0.1624589,4,3,4,4080000
East legon hills,5.6927588,-0.1004742,3,4,3,758000
East legon,5.6392848,-0.1624589,5,1,5,2900000
East legon hills,5.6927588,-0.1004742,4,5,2,1701000
East legon,5.6392848,-0.1624589,3,4,3,1920000
Adenta-oyarifa,5.7084524,-0.1703105,3,5,4,918900
Abokobi,5.7381697,-0.1948689,3,2,3,639863
East legon,5.6392848,-0.1624589,5,1,5,800000
East legon hills,5.6927588,-0.1004742,3,2,4,828058
Abokobi,5.7381697,-0.1948689,3,2,3,639863
East legon,5.6392848,-0.1624589,5,1,5,800000
East legon hills,5.6927588,-0.1004742,3,2,4,828058
Adjiringanor,5.6496506,-0.1366577,4,,5,3011120
Dome kwabenya,5.6888595,-0.2473598,4,1,5,2175000
East legon,5.6392848,-0.1624589,4,5,4,2320000
East legon,5.6392848,-0.1624589,3,2,4,1618477
Kwabenya ,5.6738604,-0.2488115,3,1,4,1240000
West trasacco,5.6471725,-0.1134111,3,3,3,1740000
Oyarifa,5.756972,-0.1748633,2,,1,559133
Oyarifa,5.756972,-0.1748633,3,,2,800920
Haatso,5.6706808,-0.2033502,3,2,3,858169
Tse addo,5.571400049999999,-0.13534024999999966,2,,2,1133378
Adentan,5.7042433,-0.1690967,3,2,3,861367
Spintex,5.6288265,-0.0901987,3,,3,1042300
East legon,5.6392848,-0.1624589,4,,5,3387510
Amasaman,5.703291,-0.2990647,3,,4,740000
Adenta - amrahia,5.7666444,-0.1424324,3,,4,750000
East legon hills,5.6927588,-0.1004742,5,7,5,3875632
Adjiringanor,5.6496506,-0.1366577,5,6,5,6462528
East legon,5.6392848,-0.1624589,4,4,4,2660950
Adenta_oyarifa,5.7084524,-0.1703105,3,2,4,1440000
East legon hills,5.6927588,-0.1004742,4,1,5,2230000
Oyarifa,5.756972,-0.1748633,3,3,3,700000
North legon,5.6777411,-0.1822898,4,4,4,2310000
East legon adjiringanor,5.6473563,-0.1496532,3,,3,1656116
Oyarifa ,5.756972,-0.1748633,3,,2,360000
Achimota road,5.6248389,-0.23121476880733954,2,,2,489307
East legon,5.6392848,-0.1624589,4,,3,1204448
Cantonments,5.5841563,-0.1692489,4,,4,4516680
Odorkor south,5.5796764,-0.2648468,6,,5,3011120
Kwabenya,5.6738604,-0.2488115,7,,6,4558800
Achimota,5.6242019,-0.2276807,2,,2,489307
East legon,5.6392848,-0.1624589,4,,4,2484000
East legon ,5.6392848,-0.1624589,4,,4,3763900
Oyarifa,5.756972,-0.1748633,3,,3,451668
East legon ,5.6392848,-0.1624589,4,,4,3763900
Oyarifa,5.756972,-0.1748633,3,,3,451668
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,2880000
Ogbojo,5.6691197,-0.1478252,4,,4,1625000
Achimota golf hill,5.62846775,-0.22143435248802368,4,,4,1656116
East legon,5.6392848,-0.1624589,4,,5,1885000
East airport,5.6271981,-0.1080795,4,,4,1175000
Weija old barrier,5.551076,-0.3294671,4,,4,650000
East legon ,5.6392848,-0.1624589,4,,4,3763900
Oyarifa,5.756972,-0.1748633,3,,3,451668
Cantonments,5.5841563,-0.1692489,4,,4,4930000
East legon hills estates,5.6982038,-0.1018612,5,,5,1997450
Kokrobite,5.497718,-0.364879,4,,4,2204000
Kwabenya school junction,5.6677718,-0.2364808,2,,2,300000
Kwabenya ,5.6738604,-0.2488115,4,,4,1355004
Teshie-nungua,5.5961958,-0.1049687937218596,8,,6,3011120
Community 25,5.7366446,0.0365789,2,,2,338751
Kwabenya school junction,5.6677718,-0.2364808,2,,2,300000
Kwabenya ,5.6738604,-0.2488115,4,,4,1355004
Achimota,5.6242019,-0.2276807,5,,5,2408896
Kwabenya,5.6738604,-0.2488115,2,,2,450000
East legon hills,5.6927588,-0.1004742,2,,3,896000
East legon,5.6392848,-0.1624589,4,,4,2835000
Abokobi,5.7381697,-0.1948689,6,,6,3763900
East legon,5.6392848,-0.1624589,3,,3,1656116
Achimota,5.6242019,-0.2276807,3,,3,602224
East legon rawlings area,5.66540275,-0.17390585644876919,3,,3,1505560
Community 25,5.7366446,0.0365789,2,,2,338751
Achimota,5.6242019,-0.2276807,5,,5,2408896
Kwabenya,5.6738604,-0.2488115,2,,2,450000
East legon,5.6392848,-0.1624589,3,,3,1656116
Achimota,5.6242019,-0.2276807,3,,3,602224
East legon ars,5.6603606,-0.1513827,3,,3,1650000
Kokoben,5.4879044,-0.9671688,4,1,5,550000
East airport,5.6271981,-0.1080795,3,,3,2875000
Spintex,5.6288265,-0.0901987,3,,3,1216217
East legon ,5.6392848,-0.1624589,4,,2,2212000
Sakumono,5.6252982,-0.0570156,3,,3,1120000
Oyarifa ,5.756972,-0.1748633,3,,2,580000
Labone wangara hotel,5.5686838,-0.1709716,10,,5,7900000
Tema community 25,5.6789327,-0.0231499,3,2,3,450000
Tema community 25,5.6789327,-0.0231499,5,3,5,986000
Tema community 25,5.6789327,-0.0231499,3,1,3,400000
Tema community 25,5.6789327,-0.0231499,3,1,3,750000
Adjiringanor,5.6496506,-0.1366577,5,1,5,2860000
Adjiringanor,5.6496506,-0.1366577,4,1,4,2262000
Adjiringanor,5.6496506,-0.1366577,4,,4,2200000
Adjiringanor,5.6496506,-0.1366577,3,,3,540000
East legon,5.6392848,-0.1624589,5,1,5,6775020
Oyarifa rd,5.629674,-0.1665518,3,2,3,1400000
Tema community 25,5.6789327,-0.0231499,4,5,3,270000
Oyarifa,5.756972,-0.1748633,4,2,4,600000
East legon,5.6392848,-0.1624589,3,,3,1500000
Spintex,5.6288265,-0.0901987,4,6,5,1700000
Spintex,5.6288265,-0.0901987,4,,4,1528640
Spintex,5.6288265,-0.0901987,4,4,5,2340000
East legon,5.6392848,-0.1624589,5,,4,3300000
Spintex,5.6288265,-0.0901987,3,,3,1315350
East legon,5.6392848,-0.1624589,5,,5,4998279
East legon hills,5.6927588,-0.1004742,3,6,4,884000
Tesano ,5.6025554,-0.2304739,3,,2,2294250
Abelemkpe,5.6084809,-0.2135803,4,,3,2875000
Sakumono,5.6252982,-0.0570156,4,,4,3895455
Sakumono,5.6252982,-0.0570156,3,5,4,1086000
East legon,5.6392848,-0.1624589,4,,5,3763900
Ogbojo,5.6691197,-0.1478252,7,,7,2598983
East legon ,5.6392848,-0.1624589,4,,4,1520000
East legon hills,5.6927588,-0.1004742,4,,4,1881950
East legon,5.6392848,-0.1624589,4,,4,2183062
East legon hills,5.6927588,-0.1004742,4,,5,978350
East legon american house,5.6475723,-0.1500724,4,,5,2417100
Oyibi,5.8142534,-0.121343,2,1,1,639863
East legon ,5.6392848,-0.1624589,4,,4,1520000
Adjiringanor,5.6496506,-0.1366577,5,,6,4516680
Ashaley botwe,5.6864517,-0.1369489,3,,3,500000
East legon,5.6392848,-0.1624589,4,,5,2589750
Spintex road,5.6337386,-0.0978899,3,1,3,1129170
Adjiringanor,5.6496506,-0.1366577,4,,4,4893070
East legon,5.6392848,-0.1624589,3,,3,1355004
East legon,5.6392848,-0.1624589,4,,4,4140290
East legon,5.6392848,-0.1624589,4,2,4,4516680
East legon,5.6392848,-0.1624589,4,,4,2480000
Adjiringanor,5.6496506,-0.1366577,3,,2,1731394
Adjiringanor,5.6496506,-0.1366577,4,1,4,3387510
East legon,5.6392848,-0.1624589,5,1,5,4893070
East legon,5.6392848,-0.1624589,4,,4,1957228
East legon,5.6392848,-0.1624589,10,2,9,12716000
East legon,5.6392848,-0.1624589,4,,4,2785286
East legon,5.6392848,-0.1624589,4,,4,1984000
East legon hills,5.6927588,-0.1004742,3,,3,420000
Adjiringanor,5.6496506,-0.1366577,4,,4,3763900
East airport,5.6271981,-0.1080795,5,1,5,3387510
East legon,5.6392848,-0.1624589,4,,4,903336
East legon,5.6392848,-0.1624589,4,,5,3763900
Bortianor,5.5078931,-0.3362458,4,1,3,1350000
East legon,5.6392848,-0.1624589,4,,5,1916000
Ashaley botwe,5.6864517,-0.1369489,3,,3,500000
Spintex road,5.6337386,-0.0978899,3,1,3,1129170
Adjiringanor,5.6496506,-0.1366577,4,,4,4893070
Adjiringanor,5.6496506,-0.1366577,4,1,4,3387510
Adjiringanor,5.6496506,-0.1366577,3,,2,1731394
East legon,5.6392848,-0.1624589,5,1,5,4893070
East legon ,5.6392848,-0.1624589,5,2,5,9786140
East legon ,5.6392848,-0.1624589,4,,5,3011120
Tema community 25,5.6789327,-0.0231499,3,3,3,1166809
East legon,5.6392848,-0.1624589,4,,4,4140290
East legon,5.6392848,-0.1624589,4,2,4,4516680
East airport,5.6271981,-0.1080795,5,1,5,3387510
Adjiringanor,5.6496506,-0.1366577,4,,4,3763900
East legon,5.6392848,-0.1624589,5,2,5,12044480
Oyarifa,5.756972,-0.1748633,4,,3,570000
Adjiringanor,5.6496506,-0.1366577,3,,,1731394
Winneba,5.35006,-0.62134,21,,21,1332153
Ofankor barrier bus stop,5.6576107,-0.2647851,5,,5,828058
East legon,5.6392848,-0.1624589,4,1,5,2203179
Adjiringanor,5.6496506,-0.1366577,3,,3,1505560
East legon hills,5.6927588,-0.1004742,3,,4,8373750
East legon,5.6392848,-0.1624589,4,,4,3387510
East legon,5.6392848,-0.1624589,4,,5,2592000
Spintex road,5.6337386,-0.0978899,4,,5,7527800
East legon ,5.6392848,-0.1624589,4,2,5,7527800
Ashongman estates,5.7022252,-0.235837,10,,8,2107784
Adjiringanor,5.6496506,-0.1366577,3,,4,1505560
East legon,5.6392848,-0.1624589,3,,4,2249600
East legon,5.6392848,-0.1624589,4,1,4,4893070
East legon ,5.6392848,-0.1624589,4,,4,1298000
East legon,5.6392848,-0.1624589,3,2,4,2634730
East legon,5.6392848,-0.1624589,5,,5,3011120
Ogbojo,5.6691197,-0.1478252,5,,5,1129170
East legon,5.6392848,-0.1624589,4,,4,4516680
East legon,5.6392848,-0.1624589,4,2,4,4366124
East legon,5.6392848,-0.1624589,4,,5,2242000
Ashaley botwe,5.6864517,-0.1369489,3,,3,1129170
East legon,5.6392848,-0.1624589,5,,4,1462500
East legon,5.6392848,-0.1624589,4,1,4,5645850
East legon,5.6392848,-0.1624589,4,,4,3245000
Tse addo,5.571400049999999,-0.13534024999999966,2,,2,1133378
Ashaley botwe,5.6864517,-0.1369489,3,2,3,710000
East legon hills,5.6927588,-0.1004742,3,,4,1599476
East legon hills,5.6927588,-0.1004742,3,,4,1599476
Tse addo,5.571400049999999,-0.13534024999999966,2,,2,1133378
East legon hills,5.6927588,-0.1004742,3,4,4,840000
Regimanuel estate,5.6503471,-0.0666762,4,2,3,5850000
Dzorwulu,5.6130923,-0.1991566,5,,8,4290000
East legon,5.6392848,-0.1624589,4,,4,2100000
Adenta,5.7041391,-0.1687965,4,,4,1505560
East legon hills,5.6927588,-0.1004742,4,2,4,2220701
East legon hills,5.6927588,-0.1004742,4,,4,2000000
Adenta,5.7041391,-0.1687965,3,,3,1204448
Ashongman,5.697026,-0.2338194,3,4,3,1200000
Adenta,5.7041391,-0.1687965,3,,3,1129170
Aburi,5.8474757,-0.1752664,5,10,5,17000000
Airport residential area,5.6132499,-0.1832656,3,1,3,9420000
Nanakrom,5.6927463,-0.1148323,4,3,5,1948631
Teshie nungua residential area,5.61591355,-0.05924127620973925,5,6,5,2935842
East legon hills,5.6927588,-0.1004742,3,,4,1054000
East legon hills,5.6927588,-0.1004742,3,,4,996200
East legon hills,5.6927588,-0.1004742,4,,5,1968600
Lashibi,5.6850117,-0.0383551,3,1,3,1975333
Haatso,5.6706808,-0.2033502,4,2,5,2400000
Kwabenya,5.6738604,-0.2488115,6,,5,1096603
Tse addo,5.571400049999999,-0.13534024999999966,5,4,5,5934987
Accra,5.5571096,-0.2012376,4,1,6,2451643
Oyibi,5.8142534,-0.121343,2,,2,596448
Oyibi,5.8142534,-0.121343,3,,3,659232
Oyibi,5.8142534,-0.121343,3,,3,753408
Oyarifa rd,5.629674,-0.1665518,4,,4,2570000
Oyarifa ,5.756972,-0.1748633,8,8,10,500000
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,1435612
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,1851184
Amrahia,5.7666444,-0.1424324,10,10,10,1850000
Cantonments,5.5841563,-0.1692489,5,,5,7320568
East legon,5.6392848,-0.1624589,6,,6,8066259
Tse addo,5.571400049999999,-0.13534024999999966,4,1,4,2432000
East legon,5.6392848,-0.1624589,5,,5,6800000
Afienya,5.7980928,0.0051816,4,,3,500000
Oyarifa,5.756972,-0.1748633,3,4,4,550000
Oyarifa,5.756972,-0.1748633,4,,5,450000
Oyarifa kweiman,5.77986505,-0.1702320742741883,4,5,4,500000
East legon hills ,5.6927588,-0.1004742,3,,4,1161994
Tema ,5.6596441,-0.0096592,6,,6,1580000
East legon hills,5.6927588,-0.1004742,4,,5,1600000
East airport,5.6271981,-0.1080795,4,,5,4500000
East airport,5.6271981,-0.1080795,4,6,5,4100000
East legon hills,5.6927588,-0.1004742,3,,4,626152
East legon hills,5.6927588,-0.1004742,4,,5,1968600
East legon hills,5.6927588,-0.1004742,3,,4,1599476
East legon,5.6392848,-0.1624589,6,1,6,4893070
Oyarifa,5.756972,-0.1748633,4,,5,1570000
Achimota,5.6242019,-0.2276807,4,1,3,1200000
Tantra hills,5.6460553,-0.2472712,3,,2,1572156
Adenta,5.7041391,-0.1687965,4,4,5,1656116
Oyarifa rd,5.629674,-0.1665518,2,3,1,296000
Pokuase,5.6892131,-0.2826359,4,,4,950000
East legon hills,5.6927588,-0.1004742,4,3,5,910000
Oyarifa,5.756972,-0.1748633,4,4,5,1470000
Oyarifa,5.756972,-0.1748633,3,5,4,640000
Tse addo,5.571400049999999,-0.13534024999999966,6,8,7,2250000
East legon,5.6392848,-0.1624589,4,,5,4125000
Ayi mensah,5.7828565,-0.1816539,3,3,3,960000
Tema,5.6596441,-0.0096592,4,,5,4500000
West legon ,5.64659785,-0.18799765768516785,4,10,5,3375000
Spintex ,5.6288265,-0.0901987,4,,5,1875000
East legon hills,5.6927588,-0.1004742,3,,2,903336
Oyarifa,5.756972,-0.1748633,3,4,4,1974014
Dodowa,5.884244,-0.092089,7,5,5,250000
Adjiringanor,5.6496506,-0.1366577,3,3,4,3200000
Kokoben,5.4879044,-0.9671688,4,1,5,550000
Oyarifa,5.756972,-0.1748633,4,,4,1400000
East legon ,5.6392848,-0.1624589,4,,4,2050000
Agbogba,5.6918579,-0.1984465,3,,2,840000
Lartebiokorshie,5.5483316,-0.2445068,5,1,4,640000
Roman ridge airport residential area ,5.6019529,-0.1972241,5,4,6,5120000
Kasoa,5.532573,-0.437491,3,,3,330000
Kuntunse,5.7550138,-0.3079056757510843,4,3,3,650000
East legon police station,5.6316248,-0.1525559,4,5,5,3763900
East legon hills,5.6927588,-0.1004742,8,4,10,782000
Kwabenya,5.6738604,-0.2488115,5,5,4,5000000
East legon hills,5.6927588,-0.1004742,4,4,5,1100191
Achimota,5.6242019,-0.2276807,4,3,5,4875000
Adenta ,5.7041391,-0.1687965,4,5,5,1260000
East legon hills,5.6927588,-0.1004742,3,,4,1157000
Adenta,5.7041391,-0.1687965,4,,4,3011120
Spintex,5.6288265,-0.0901987,4,,5,2163000
East airport,5.6271981,-0.1080795,4,,5,2878819
Teshie,5.5822343,-0.1135104,5,,5,3568199
Tantra hills ,5.6460553,-0.2472712,4,4,5,1825000
Spintex,5.6288265,-0.0901987,3,,3,939200
Spintex,5.6288265,-0.0901987,5,,3,3195000
Spintex,5.6288265,-0.0901987,4,,5,2163000
East airport,5.6271981,-0.1080795,4,,5,2878819
Ashaley botwe,5.6864517,-0.1369489,4,7,5,1204448
Teshie,5.5822343,-0.1135104,5,,5,3568199
East legon,5.6392848,-0.1624589,5,,4,3687157
Ogbojo,5.6691197,-0.1478252,5,6,6,6750000
Dzorwulu,5.6130923,-0.1991566,4,,4,4674735
East legon,5.6392848,-0.1624589,5,,5,4144000
East airport,5.6271981,-0.1080795,5,,5,3887500
Spintex ,5.6288265,-0.0901987,3,,4,1200000
Spintex,5.6288265,-0.0901987,3,,4,975000
Teshie,5.5822343,-0.1135104,5,,5,3019245
East legon-ogbojo,5.6691197,-0.1478252,5,4,6,3160000
Tse addo,5.571400049999999,-0.13534024999999966,4,5,5,3550000
Abelemkpe,5.6084809,-0.2135803,4,,4,3032835
Spintex,5.6288265,-0.0901987,5,,5,2643198
Adjiringanor,5.6496506,-0.1366577,4,,4,2156250
East legon,5.6392848,-0.1624589,3,,3,1914575
Airport residential area,5.6132499,-0.1832656,4,,4,6612500
Adenta,5.7041391,-0.1687965,4,,4,1817000
East legon ars,5.6603606,-0.1513827,4,,5,1753990
Spintex 18,5.6288265,-0.0901987,3,,4,1200000
East legon hills,5.6927588,-0.1004742,3,1,4,1881202
Cantonments,5.5841563,-0.1692489,4,,5,9750000
Tema,5.6596441,-0.0096592,2,1,2,200000
Dodowa,5.884244,-0.092089,3,4,4,800000
Baatsona,5.61985615,-0.11961888301459811,3,3,2,798000
Spintex,5.6288265,-0.0901987,3,4,2,855000
North legon,5.6777411,-0.1822898,4,6,5,2107784
Achimota,5.6242019,-0.2276807,4,5,3,1755000
Tse addo,5.571400049999999,-0.13534024999999966,4,5,5,3550000
Tse addo,5.571400049999999,-0.13534024999999966,3,3,3,3510000
Adenta,5.7041391,-0.1687965,3,1,3,1177500
Adjiringanor,5.6496506,-0.1366577,5,,5,2900000
East legon hills ,5.6927588,-0.1004742,3,1,4,950000
Tema,5.6596441,-0.0096592,3,4,3,1499000
Airport residential area,5.6132499,-0.1832656,,,,18819500
Tema,5.6596441,-0.0096592,4,,4,1750000
Dzorwulu ,5.6130923,-0.1991566,7,1,6,3763900
Kuntunse,5.7550138,-0.3079056757510843,5,6,4,2183062
Sakumono ,5.6252982,-0.0570156,4,4,4,1881950
Tema community 22,5.6789327,-0.0231499,4,4,4,1200000
Adjiringanor,5.6496506,-0.1366577,10,5,10,1853200
Ashaley botwe,5.6864517,-0.1369489,2,5,3,489307
Achimota,5.6242019,-0.2276807,6,5,7,2695000
Adjiringanor,5.6496506,-0.1366577,5,,6,4503664
Abokobi ,5.7381697,-0.1948689,4,3,4,500000
Old ashongman ,5.697026,-0.2338194,4,3,3,1012500
Achimota,5.6242019,-0.2276807,3,3,4,1430282
East airport,5.6271981,-0.1080795,4,6,5,2785286
East airport ,5.6271981,-0.1080795,4,6,5,3011120
North legon,5.6777411,-0.1822898,4,5,4,16500000
Dome,5.6554227,-0.232884,3,1,3,750000
Ayimensah,5.7833418,-0.1814418,3,1,3,828058
